No.,Time,Source,Destination,Protocol,Length,Info,,label
1030,29.516149,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1031,29.5164,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1032,29.51704,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1033,29.51704,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1034,29.518394,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
1035,29.519369,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1036,29.54156,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1037,29.54186,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1038,29.543253,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1039,29.543253,157.240.229.35,100.86.186.37,UDP,602,443  >  64722 Len=560,,2
1040,29.549744,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1041,29.572814,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1042,29.648611,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
1043,29.650841,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1044,29.681525,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1045,29.749245,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1046,29.74939,100.86.186.37,157.240.229.35,UDP,852,64722  >  443 Len=810,,2
1047,29.750229,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1048,29.750323,100.86.186.37,157.240.229.35,UDP,982,64722  >  443 Len=940,,2
1049,29.750878,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1050,29.750964,100.86.186.37,157.240.229.35,UDP,949,64722  >  443 Len=907,,2
1051,29.751515,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1052,29.751601,100.86.186.37,157.240.229.35,UDP,380,64722  >  443 Len=338,,2
1053,29.754787,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1054,29.754881,100.86.186.37,157.240.229.35,UDP,508,64722  >  443 Len=466,,2
1055,29.759557,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1056,29.760978,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1057,29.761523,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1058,29.762075,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1059,29.762495,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1060,29.765541,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1061,29.768803,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1062,29.785348,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1063,29.865442,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1064,29.86615,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1065,29.866298,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1066,29.866298,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1067,29.867215,157.240.229.35,100.86.186.37,UDP,602,443  >  64722 Len=560,,2
1068,29.867215,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1069,29.868038,157.240.229.35,100.86.186.37,UDP,1082,443  >  64722 Len=1040,,2
1070,29.872174,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1071,29.879775,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1072,29.880134,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1073,29.880134,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1074,29.880374,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1075,29.880545,157.240.229.35,100.86.186.37,UDP,1242,443  >  64722 Len=1200,,2
1076,29.883086,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1077,29.89753,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1078,29.89753,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1079,29.89753,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1080,29.897864,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1081,29.897864,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1082,29.898037,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1083,29.906778,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1084,29.931502,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1085,30.037759,100.86.186.37,157.240.229.35,UDP,1262,64722  >  443 Len=1220,,2
1086,30.040363,100.86.186.37,157.240.229.35,UDP,983,64722  >  443 Len=941,,2
1087,30.049145,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1088,30.05234,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1089,30.052801,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1090,30.108745,157.240.229.35,100.86.186.37,UDP,666,443  >  64722 Len=624,,2
1091,30.109445,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1092,30.132282,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1093,30.132669,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1094,30.159704,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1095,30.179816,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1096,30.179874,100.86.186.37,157.240.229.35,UDP,372,64722  >  443 Len=330,,2
1097,30.184655,100.86.186.37,157.240.229.35,UDP,983,64722  >  443 Len=941,,2
1098,30.190502,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1099,30.194552,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1100,30.194805,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1101,30.280626,157.240.229.35,100.86.186.37,UDP,410,443  >  64722 Len=368,,2
1102,30.28114,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1103,30.316651,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1104,30.360527,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1105,30.360872,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1106,30.360872,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1107,30.361317,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
1108,30.361358,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1109,30.364161,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1110,30.390011,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1111,30.396212,100.86.186.37,157.240.229.35,UDP,1249,64722  >  443 Len=1207,,2
1112,30.400116,100.86.186.37,157.240.229.35,UDP,967,64722  >  443 Len=925,,2
1113,30.406151,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1114,30.409123,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1115,30.41448,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1116,30.425228,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1117,30.452545,100.86.186.37,157.240.229.35,UDP,990,64722  >  443 Len=948,,2
1118,30.46272,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1119,30.46363,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1120,30.464033,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1121,30.464052,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1122,30.464052,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1123,30.465643,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1124,30.465643,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1125,30.471152,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1126,30.471152,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1127,30.471152,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1128,30.471244,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1129,30.471923,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1130,30.471923,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1131,30.475279,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1132,30.475767,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1133,30.475825,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1134,30.475825,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1135,30.476805,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1136,30.477025,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1137,30.481847,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1138,30.482036,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1139,30.482036,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1140,30.482267,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1141,30.482368,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1142,30.482441,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1143,30.482508,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1144,30.482508,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1145,30.486285,100.86.186.37,157.240.229.35,UDP,79,64722  >  443 Len=37,,2
1146,30.487443,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1147,30.487443,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1148,30.487443,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1149,30.487697,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1150,30.487697,157.240.229.35,100.86.186.37,UDP,410,443  >  64722 Len=368,,2
1151,30.492105,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1152,30.492403,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1153,30.492518,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1154,30.496363,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1155,30.511689,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1156,30.512107,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1157,30.512107,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1158,30.512138,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1159,30.512479,157.240.229.35,100.86.186.37,UDP,1210,443  >  64722 Len=1168,,2
1160,30.517867,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1161,30.538791,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1162,30.549435,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1163,30.549703,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1164,30.549703,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1165,30.549848,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1166,30.550045,157.240.229.35,100.86.186.37,UDP,986,443  >  64722 Len=944,,2
1167,30.5511,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1168,30.551343,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1169,30.551411,157.240.229.35,100.86.186.37,UDP,186,443  >  64722 Len=144,,2
1170,30.562275,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1171,30.562463,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1172,30.562509,100.86.186.37,157.240.229.35,UDP,338,64722  >  443 Len=296,,2
1173,30.573419,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1174,30.579279,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1175,30.590995,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1176,30.663453,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1177,30.664355,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1178,30.665885,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1179,30.667951,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1180,30.693912,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1181,32.31834,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1182,32.318503,100.86.186.37,157.240.229.35,UDP,676,64722  >  443 Len=634,,2
1183,32.329866,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1184,32.335586,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1185,32.349177,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1186,32.554845,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1187,32.601307,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1188,32.653259,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1189,32.86518,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1190,32.890102,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1191,33.096996,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1192,33.12737,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1193,33.328945,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1194,33.355257,157.240.229.35,100.86.186.37,UDP,826,443  >  64722 Len=784,,2
1195,33.356289,100.86.186.37,157.240.229.35,UDP,85,64722  >  443 Len=43,,2
1196,33.386531,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1197,36.062256,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1198,36.062433,100.86.186.37,157.240.229.35,UDP,340,64722  >  443 Len=298,,2
1199,36.073698,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1200,36.08909,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1201,36.098629,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1202,36.124885,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1203,36.12505,100.86.186.37,157.240.229.35,UDP,352,64722  >  443 Len=310,,2
1204,36.135147,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1205,36.148689,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1206,36.149225,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1207,36.294403,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1208,36.294746,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1209,36.294875,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1210,36.294875,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1211,36.296456,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1212,36.296456,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1213,36.298517,157.240.229.35,100.86.186.37,UDP,314,443  >  64722 Len=272,,2
1214,36.298818,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1215,36.323397,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1216,36.512637,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1217,36.512794,100.86.186.37,157.240.229.35,UDP,1021,64722  >  443 Len=979,,2
1218,36.513618,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1219,36.513737,100.86.186.37,157.240.229.35,UDP,970,64722  >  443 Len=928,,2
1220,36.514355,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1221,36.514448,100.86.186.37,157.240.229.35,UDP,293,64722  >  443 Len=251,,2
1222,36.523132,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1223,36.524499,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1224,36.525061,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1225,36.527372,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1226,36.54545,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1227,36.563129,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1228,36.563492,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1229,36.563568,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1230,36.563568,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1231,36.563966,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1232,36.563966,157.240.229.35,100.86.186.37,UDP,186,443  >  64722 Len=144,,2
1233,36.567554,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1234,36.596542,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1235,36.628724,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1236,36.629146,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1237,36.629146,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1238,36.636774,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1239,36.640741,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1240,36.641058,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1241,36.641278,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1242,36.641278,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1243,36.641905,157.240.229.35,100.86.186.37,UDP,1018,443  >  64722 Len=976,,2
1244,36.645084,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1245,36.652283,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1246,36.652283,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1247,36.652283,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1248,36.652283,157.240.229.35,100.86.186.37,UDP,250,443  >  64722 Len=208,,2
1249,36.652685,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1250,36.660592,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1251,36.664608,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1252,36.664953,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1253,36.665363,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1254,36.665363,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1255,36.665763,157.240.229.35,100.86.186.37,UDP,1050,443  >  64722 Len=1008,,2
1256,36.674695,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1257,36.680225,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1258,36.680322,100.86.186.37,157.240.229.35,UDP,179,64722  >  443 Len=137,,2
1259,36.690648,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1260,36.699731,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1261,36.746554,100.86.186.37,157.240.229.35,UDP,179,64722  >  443 Len=137,,2
1262,36.759207,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1263,36.837719,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1264,36.838123,100.86.186.37,157.240.229.35,UDP,85,64722  >  443 Len=43,,2
1265,36.840202,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1266,36.840202,157.240.229.35,100.86.186.37,UDP,1178,443  >  64722 Len=1136,,2
1267,36.840414,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1268,36.840526,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1269,36.87014,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1270,37.624932,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1271,37.625155,100.86.186.37,157.240.229.35,UDP,345,64722  >  443 Len=303,,2
1272,37.639475,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1273,37.647075,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1274,37.657212,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1275,37.864906,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1276,37.89311,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1277,37.941984,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1278,37.942599,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1279,37.942599,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1280,37.942785,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1281,37.942941,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1282,37.943439,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1283,37.943439,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1284,37.944243,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1285,37.944243,157.240.229.35,100.86.186.37,UDP,186,443  >  64722 Len=144,,2
1286,37.950996,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1287,37.961804,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1288,37.961923,100.86.186.37,157.240.229.35,UDP,232,64722  >  443 Len=190,,2
1289,37.971161,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1290,37.971902,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1291,37.989009,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1292,37.991314,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1293,38.104691,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1294,38.104691,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1295,38.104691,157.240.229.35,100.86.186.37,UDP,1242,443  >  64722 Len=1200,,2
1296,38.105462,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1297,38.113052,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1298,38.137915,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1299,46.467868,100.86.186.37,157.240.229.35,UDP,632,64722  >  443 Len=590,,2
1300,46.46805,100.86.186.37,157.240.229.35,UDP,1175,64722  >  443 Len=1133,,2
1301,46.478157,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
