No.,Time,Source,Destination,Protocol,Length,Info,label
1592,66.391866,100.86.73.172,157.240.229.174,QUIC,78,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1593,66.391932,100.86.73.172,157.240.229.174,QUIC,78,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1594,66.438494,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1595,68.928727,100.86.73.172,157.240.229.174,QUIC,1285,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1596,68.929014,100.86.73.172,157.240.229.174,QUIC,828,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1597,68.939595,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1598,68.943387,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1599,68.955981,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1600,69.163439,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1601,69.199483,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1602,69.412083,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1603,69.449662,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1604,69.658498,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1605,69.687471,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1606,69.893621,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1607,69.924666,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1608,70.127051,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1609,70.156545,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1610,70.358116,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1611,70.38745,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1612,70.791304,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1613,70.82876,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1614,71.638851,100.86.73.172,157.240.229.174,QUIC,71,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1615,71.676268,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1616,72.204007,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1617,72.204007,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1618,72.204007,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1619,72.204768,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1620,72.206799,157.240.229.174,100.86.73.172,QUIC,826,Protected Payload (KP0),2
1621,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1622,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1623,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1624,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1625,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1626,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1627,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1628,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1629,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1630,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1631,72.206799,157.240.229.174,100.86.73.172,QUIC,186,Protected Payload (KP0),2
1632,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1633,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1634,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1635,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1636,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1637,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1638,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1639,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1640,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1641,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1642,72.206799,157.240.229.174,100.86.73.172,QUIC,218,Protected Payload (KP0),2
1643,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1644,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1645,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1646,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1647,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1648,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1649,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1650,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1651,72.206799,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1652,72.207442,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1653,72.207442,157.240.229.174,100.86.73.172,QUIC,218,Protected Payload (KP0),2
1654,72.207528,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1655,72.207591,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1656,72.207591,157.240.229.174,100.86.73.172,QUIC,1178,Protected Payload (KP0),2
1657,72.207857,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1658,72.208153,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1659,72.208434,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1660,72.21178,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1661,72.21633,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1662,72.236666,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1663,87.784897,100.86.73.172,157.240.229.174,QUIC,831,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1664,87.797555,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1665,87.814322,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1666,87.880822,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1667,87.882492,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1668,87.882492,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1669,87.882492,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1670,87.882492,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1671,87.882823,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1672,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1673,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1674,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1675,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1676,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1677,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1678,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1679,87.883237,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1680,87.883496,100.86.73.172,157.240.229.174,QUIC,78,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1681,87.883574,100.86.73.172,157.240.229.174,QUIC,78,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
